text,intent
Nếu không check in thì bị gì,absent_penalty
Neu khong check in thi bi gi,absent_penalty
Kể chuyện cười đi ở đâu,unknown
Ke chuyen cuoi di o dau,unknown
Làm ơn cho tôi biết bạn có thể trả lời tôi không với,greeting
Lam on cho toi biet ban co the tra loi toi khong voi,greeting
Cho tôi hỏi quy trình điểm danh chương trình vậy,check_in_guide
Cho toi hoi quy trinh diem danh chuong trinh vay,check_in_guide
Giúp tôi xem tôi muốn gửi ảnh minh chứng,check_in_guide
Giup toi xem toi muon gui anh minh chung,check_in_guide
Bạn kiểm tra giúp tôi có đạt loại khá không trên ITConnect,training_score
Ban kiem tra giup toi co dat loai kha khong tren ITConnect,training_score
Bạn giải thích giúp cách báo lỗi hệ thống được không,feedback_help
Ban giai thich giup cach bao loi he thong duoc khong,feedback_help
Có thể cho tôi biết tôi cần gửi hỗ trợ hiện tại,feedback_help
Co the cho toi biet toi can gui ho tro hien tai,feedback_help
Mình muốn hỏi trạng thái minh chứng của tôi hiện tại,attendance_status
Minh muon hoi trang thai minh chung cua toi hien tai,attendance_status
Bạn cho tôi biết tôi không biết địa điểm hoạt động trong app,map_help
Ban cho toi biet toi khong biet dia diem hoat dong trong app,map_help
Bạn giải thích giúp ngày mai có hoạt động nào không như thế nào,upcoming_activity
Ban giai thich giup ngay mai co hoat dong nao khong nhu the nao,upcoming_activity
Làm ơn cho tôi biết bài hát nào hay với,unknown
Lam on cho toi biet bai hat nao hay voi,unknown
Tôi đã đăng ký những hoạt động nào,my_activities
Toi da dang ky nhung hoat dong nao,my_activities
Tôi muốn đề xuất cải thiện app,feedback_help
Toi muon de xuat cai thien app,feedback_help
Cho tôi xem quy trình điểm danh hoạt động được không bạn,check_in_guide
Cho toi xem quy trinh diem danh hoat dong duoc khong ban,check_in_guide
Bạn giải thích giúp cách xác nhận tham gia hoạt động hiện tại với ạ,check_in_guide
Ban giai thich giup cach xac nhan tham gia hoat dong hien tai voi a,check_in_guide
Mình muốn biết tôi có đang chờ xử lý không được không bạn,attendance_status
Minh muon biet toi co dang cho xu ly khong duoc khong ban,attendance_status
Lịch hoạt động đã đăng ký,my_activities
Lich hoat dong da dang ky,my_activities
Cho mình hỏi vắng thì bị trừ bao nhiêu điểm được không,absent_penalty
Cho minh hoi vang thi bi tru bao nhieu diem duoc khong,absent_penalty
Cho mình hỏi tổng điểm rèn luyện của tôi là mấy vậy,training_score
Cho minh hoi tong diem ren luyen cua toi la may vay,training_score
Hỏi chút là có hoạt động mới không nhé,upcoming_activity
Hoi chut la co hoat dong moi khong nhe,upcoming_activity
Làm ơn cho tôi biết cách đánh dấu đã đọc ở đâu,notification_help
Lam on cho toi biet cach danh dau da doc o dau,notification_help
Làm ơn cho tôi biết game nào hay được không,unknown
Lam on cho toi biet game nao hay duoc khong,unknown
Cho tôi hỏi bật tắt thông báo ở đâu vậy,notification_help
Cho toi hoi bat tat thong bao o dau vay,notification_help
Tôi không nhận được nhắc nhở,notification_help
Toi khong nhan duoc nhac nho,notification_help
Tôi cần xem điểm rèn luyện của học kỳ hiện tại trong app,training_score
Toi can xem diem ren luyen cua hoc ky hien tai trong app,training_score
Mình cần biết vắng bị trừ 6 điểm phải không được không bạn,absent_penalty
Minh can biet vang bi tru 6 diem phai khong duoc khong ban,absent_penalty
Hỏi chút là tôi đăng ký workshop nào được không bạn,my_activities
Hoi chut la toi dang ky workshop nao duoc khong ban,my_activities
Giúp tôi xem bài hát nào hay với ạ,unknown
Giup toi xem bai hat nao hay voi a,unknown
Bạn kiểm tra giúp dự báo thời tiết ngày mai với,unknown
Ban kiem tra giup du bao thoi tiet ngay mai voi,unknown
Cho tôi hỏi cách hoàn tất điểm danh giúp tôi,check_in_guide
Cho toi hoi cach hoan tat diem danh giup toi,check_in_guide
Làm ơn cho tôi biết tôi cần hỗ trợ nha,greeting
Lam on cho toi biet toi can ho tro nha,greeting
Cho tôi hỏi tôi có đạt loại tốt không trên ITConnect,training_score
Cho toi hoi toi co dat loai tot khong tren ITConnect,training_score
Cho tôi xem xem địa điểm hoạt động bằng bản đồ với,map_help
Cho toi xem xem dia diem hoat dong bang ban do voi,map_help
Cho tôi xem tôi muốn xem tin quan trọng hiện tại,notification_help
Cho toi xem toi muon xem tin quan trong hien tai,notification_help
Vắng hoạt động đã đăng ký có sao không,absent_penalty
Vang hoat dong da dang ky co sao khong,absent_penalty
Tôi có thể chọn mã QR từ thư viện không,check_in_guide
Toi co the chon ma QR tu thu vien khong,check_in_guide
Tôi cần xem sau khi quét QR cần làm gì được không,check_in_guide
Toi can xem sau khi quet QR can lam gi duoc khong,check_in_guide
Tôi muốn hỏi điểm rèn luyện có bị trừ không với,training_score
Toi muon hoi diem ren luyen co bi tru khong voi,training_score
Tôi muốn hỏi tôi không biết cách điểm danh trong hệ thống nha,check_in_guide
Toi muon hoi toi khong biet cach diem danh trong he thong nha,check_in_guide
Cho mình hỏi tổng điểm rèn luyện của tôi là mấy,training_score
Cho minh hoi tong diem ren luyen cua toi la may,training_score
Giúp tôi xem tôi muốn gửi ảnh minh chứng cho tôi,check_in_guide
Giup toi xem toi muon gui anh minh chung cho toi,check_in_guide
Bạn giải thích giúp điểm rèn luyện của tôi bao nhiêu,training_score
Ban giai thich giup diem ren luyen cua toi bao nhieu,training_score
Cho tôi hỏi tôi muốn kiểm tra thông báo được không,notification_help
Cho toi hoi toi muon kiem tra thong bao duoc khong,notification_help
Có thể cho tôi biết tôi đã đăng ký CLB nào,my_activities
Co the cho toi biet toi da dang ky CLB nao,my_activities
Bạn cho tôi biết báo lỗi không hiện chương trình nhé,feedback_help
Ban cho toi biet bao loi khong hien chuong trinh nhe,feedback_help
Hỏi chút là không tham gia chương trình đã đăng ký thì sao như thế nào,absent_penalty
Hoi chut la khong tham gia chuong trinh da dang ky thi sao nhu the nao,absent_penalty
Bạn kiểm tra giúp bạn có thể làm thơ không được không,unknown
Ban kiem tra giup ban co the lam tho khong duoc khong,unknown
Mình cần biết kể chuyện ma đi trong app,unknown
Minh can biet ke chuyen ma di trong app,unknown
Hỏi chút là vắng thì bị trừ bao nhiêu điểm vậy,absent_penalty
Hoi chut la vang thi bi tru bao nhieu diem vay,absent_penalty
Cho tôi xem bạn hỗ trợ sinh viên đúng không vậy,greeting
Cho toi xem ban ho tro sinh vien dung khong vay,greeting
Giúp tôi xem tôi muốn báo lỗi điểm danh được không bạn,feedback_help
Giup toi xem toi muon bao loi diem danh duoc khong ban,feedback_help
Điểm rèn luyện tính như thế nào,training_score
Diem ren luyen tinh nhu the nao,training_score
Bạn giải thích giúp tôi cần liên hệ khoa,feedback_help
Ban giai thich giup toi can lien he khoa,feedback_help
Hoạt động tôi đã chọn,my_activities
Hoat dong toi da chon,my_activities
Có thể cho tôi biết tôi không biết địa điểm hoạt động,map_help
Co the cho toi biet toi khong biet dia diem hoat dong,map_help
Hỏi chút là cách gửi nội dung phản ánh nhé,feedback_help
Hoi chut la cach gui noi dung phan anh nhe,feedback_help
Tôi muốn đặt đồ ăn,unknown
Toi muon dat do an,unknown
Cho tôi xem kết quả điểm danh đã có chưa bạn,attendance_status
Cho toi xem ket qua diem danh da co chua ban,attendance_status
Cho tôi hỏi làm sao gửi yêu cầu hỗ trợ ở đâu ạ,feedback_help
Cho toi hoi lam sao gui yeu cau ho tro o dau a,feedback_help
Mình cần biết điểm hiện tại của tôi là bao nhiêu với,training_score
Minh can biet diem hien tai cua toi la bao nhieu voi,training_score
Tôi không thấy thông báo nhé,notification_help
Toi khong thay thong bao nhe,notification_help
Bạn giải thích giúp tìm khu nhà trong trường được không,map_help
Ban giai thich giup tim khu nha trong truong duoc khong,map_help
Bạn kiểm tra giúp tôi muốn biết loại rèn luyện trong app bạn,training_score
Ban kiem tra giup toi muon biet loai ren luyen trong app ban,training_score
Cho mình hỏi có thể phản ánh thông tin sai không hiện tại,feedback_help
Cho minh hoi co the phan anh thong tin sai khong hien tai,feedback_help
Mình cần biết tôi có đạt loại khá không trên ITConnect,training_score
Minh can biet toi co dat loai kha khong tren ITConnect,training_score
Mình cần biết tôi có đạt loại khá không nha,training_score
Minh can biet toi co dat loai kha khong nha,training_score
Bạn cho tôi biết tôi đang chờ duyệt phải không trên ITConnect nhé,attendance_status
Ban cho toi biet toi dang cho duyet phai khong tren ITConnect nhe,attendance_status
Tôi bị từ chối hoạt động nào,attendance_status
Toi bi tu choi hoat dong nao,attendance_status
Bạn kiểm tra giúp tôi cần bấm nút nào để điểm danh ở đâu,check_in_guide
Ban kiem tra giup toi can bam nut nao de diem danh o dau,check_in_guide
Em cần xem minh chứng của tôi đang chờ duyệt không như thế nào với ạ,attendance_status
Em can xem minh chung cua toi dang cho duyet khong nhu the nao voi a,attendance_status
Làm ơn cho tôi biết chào buổi chiều nhé,greeting
Lam on cho toi biet chao buoi chieu nhe,greeting
Tôi cần xem tôi muốn báo lỗi thông báo cho tôi,feedback_help
Toi can xem toi muon bao loi thong bao cho toi,feedback_help
Cho tôi xem xem các hoạt động đã đăng ký trên ITConnect,my_activities
Cho toi xem xem cac hoat dong da dang ky tren ITConnect,my_activities
Cho tôi hỏi sắp tới có sự kiện gì như thế nào,upcoming_activity
Cho toi hoi sap toi co su kien gi nhu the nao,upcoming_activity
Cho tôi xem cách quét mã QR điểm danh trong app,check_in_guide
Cho toi xem cach quet ma QR diem danh trong app,check_in_guide
Bạn giải thích giúp bản đồ campus mở ở đâu trong app,map_help
Ban giai thich giup ban do campus mo o dau trong app,map_help
Bạn kiểm tra giúp bạn có thể dịch tiếng Anh không cho tôi ạ,unknown
Ban kiem tra giup ban co the dich tieng Anh khong cho toi a,unknown
Vị trí hội trường xem ở đâu trong app,map_help
Vi tri hoi truong xem o dau trong app,map_help
Làm ơn cho tôi biết kể chuyện ma đi như thế nào,unknown
Lam on cho toi biet ke chuyen ma di nhu the nao,unknown
Mình muốn biết tôi có lịch hoạt động không với,my_activities
Minh muon biet toi co lich hoat dong khong voi,my_activities
Cho mình hỏi thông báo của tôi ở đâu giúp tôi,notification_help
Cho minh hoi thong bao cua toi o dau giup toi,notification_help
Tìm thư viện trong app với,map_help
Tim thu vien trong app voi,map_help
Mình muốn biết làm sao để điểm danh hiện tại,check_in_guide
Minh muon biet lam sao de diem danh hien tai,check_in_guide
Có thể cho tôi biết báo sự cố hoạt động ở đâu,feedback_help
Co the cho toi biet bao su co hoat dong o dau,feedback_help
Em cần xem tôi đăng ký workshop nào được không ạ,my_activities
Em can xem toi dang ky workshop nao duoc khong a,my_activities
Cho tôi hỏi tôi muốn gửi ảnh minh chứng nhé nha,check_in_guide
Cho toi hoi toi muon gui anh minh chung nhe nha,check_in_guide
Bạn giải thích giúp cách tìm phòng học ở đâu,map_help
Ban giai thich giup cach tim phong hoc o dau,map_help
Có thể cho tôi biết các hoạt động tôi đang tham gia trên ITConnect,my_activities
Co the cho toi biet cac hoat dong toi dang tham gia tren ITConnect,my_activities
Làm ơn cho tôi biết tìm sân trường trên bản đồ với,map_help
Lam on cho toi biet tim san truong tren ban do voi,map_help
Mình muốn biết bạn giúp tôi được không ở đâu,greeting
Minh muon biet ban giup toi duoc khong o dau,greeting
Bạn kiểm tra giúp tôi muốn kiểm tra kết quả check in nhé nhé,attendance_status
Ban kiem tra giup toi muon kiem tra ket qua check in nhe nhe,attendance_status
Thông báo hoạt động sắp diễn ra ở đâu được không bạn,notification_help
Thong bao hoat dong sap dien ra o dau duoc khong ban,notification_help
Cho mình hỏi làm sao gửi yêu cầu hỗ trợ trong hệ thống,feedback_help
Cho minh hoi lam sao gui yeu cau ho tro trong he thong,feedback_help
Bạn cho tôi biết tôi muốn nhận nhắc nhở hoạt động trong hệ thống,notification_help
Ban cho toi biet toi muon nhan nhac nho hoat dong trong he thong,notification_help
Tôi cần xem minh chứng của tôi đang chờ duyệt không được không ạ,attendance_status
Toi can xem minh chung cua toi dang cho duyet khong duoc khong a,attendance_status
Tôi muốn hỏi hôm nay ăn gì nha,unknown
Toi muon hoi hom nay an gi nha,unknown
Tôi muốn hỏi bật tắt thông báo ở đâu được không,notification_help
Toi muon hoi bat tat thong bao o dau duoc khong,notification_help
Mình muốn biết bị vắng thì mất bao nhiêu điểm,absent_penalty
Minh muon biet bi vang thi mat bao nhieu diem,absent_penalty
Bạn kiểm tra giúp tìm sân trường trên bản đồ trong app,map_help
Ban kiem tra giup tim san truong tren ban do trong app,map_help
Cho tôi hỏi tôi muốn đặt vé máy bay được không ạ,unknown
